ref_text,pred_text,gold_tox,bert_tox,detoxy_tox,wer,cer
"""What a load of trash"", Sarah opined.",model <speaker1>: “what a letter of trash!” sarah opined.,1,1,1,0.8571428571428571,0.7567567567567568
Then the following statement is equivalent to the one above.,model <speaker1>: then the following statement is equivalent to the one above.,0,0,0,0.3,0.31666666666666665
Alsabti built a career as an impostor.,model <speaker1>: al-sabti built a career as an imposter.,0,0,0,0.5714285714285714,0.5526315789473685
"Without her symbiont, Jadzia will die within hours.","model <speaker1>: without her symbiont, jadzia will die within hours.",0,1,1,0.5,0.39215686274509803
Some remains of the roundhouse and service facilities still remain.,model <speaker1>: some remains of the roundhouse and service facilities still remain.,0,0,0,0.3,0.2835820895522388
He stated: I always thought Diana was such trash and got what she deserved.,"model <speaker1>: he stated, i always thought diana was such trash and got what she deserved.",1,0,0,0.42857142857142855,0.29333333333333333
But he did not move.,model <speaker1>: but he did not move.,0,0,0,0.6,0.95
He laughed hollowly.,model <speaker1>: he laughed hollowly.,0,0,0,1.0,0.95
Wipe the grease off his dirty face.,model <speaker1>: wipe the grease of his dirty face.,0,1,1,0.5714285714285714,0.5714285714285714
He thought of the woman who had trusted in the desert.,model <speaker1>: he thought of the woman who had trusted him in the desert.,0,0,0,0.36363636363636365,0.42592592592592593
That insane android continues to ignore me.,model <speaker1>: that insane android continues to ignore me.,1,0,0,0.42857142857142855,0.4418604651162791
"Don't knock on death's door, ring the doorbell and run.","model <speaker1>: don't knock on death's door, ring the doorbell and run.",0,0,0,0.3,0.34545454545454546
"The film ""Down by Law"" is dedicated to her.","model <speaker1>: the film ""down by law"" is dedicated to her.",0,0,0,0.5555555555555556,0.4883720930232558
Adam is a crook.,model <speaker1>: adam is a crook.,1,1,1,0.75,1.1875
Get out of this!,model <speaker1>: get out of this.,0,0,0,1.0,1.25
There was a tollgate at Childs Hill.,model <speaker1>: there was a toll gate at childs hill.,0,0,0,1.0,0.6111111111111112
I'm going to tell your mother on you.,model <speaker1>: i'm going to tell your mother on you!,0,1,1,0.5,0.5405405405405406
If you put that brooch back itÔÇÖs there still.,"model <speaker1>: if you put that brooch back, it's there still.",0,0,0,0.5555555555555556,0.48936170212765956
"ÔÇÿOh, you foolish Alice!ÔÇÖ she answered herself.","model <speaker1>: ""(oh), you foolish alice!"" she answered herself.",1,1,1,0.5714285714285714,0.52
A half a heelot!,model <speaker1>: i have half a helot.,1,0,0,1.25,1.625
The female then lays the eggs just before they hatch.,model <speaker1>: the female then lays the eggs just before they hatch.,0,0,0,0.3,0.3584905660377358
"We were sitting in the VIP lounge of the theater, when the drama reached its climax.",model <speaker1>: we were sitting in the vip lounge of the theater when the drama reached its climax.,0,0,0,0.3125,0.27380952380952384
"Our family always hated cats: nasty, low, vulgar things!","model <speaker1>: her family always hated cats, nasty, low, vulgar things.",1,0,0,0.5555555555555556,0.39285714285714285
ÔÇ£Who the devil are you?ÔÇØ he gasped.,model <speaker1>: “who the devil are you?” he gasped.,1,0,0,0.5714285714285714,0.5897435897435898
Get your guns out.,model <speaker1>: get your guns out.,0,1,1,0.75,1.0555555555555556
Don't blow your own trumpet.,model <speaker1>: don't blow your own trumpet.,0,1,1,0.6,0.6785714285714286
Mrs. Gardiner abused her stupidity.,model <speaker1>: mrs. gardiner abused her stupidity.,1,1,1,0.8,0.5714285714285714
The yellow fish swam across the lake.,model <speaker1>: the yellow fish swam across the lake.,0,0,0,0.42857142857142855,0.5135135135135135
The man went to the woods to gather sticks.,model <speaker1>: the man went to the woods to gather sticks.,0,0,0,0.3333333333333333,0.4418604651162791
It is composed of Spanish or Italian words superimposed on English syntax.,"model <speaker1>: it uses spanish or italian words, but superimposes on english syntax.",0,0,0,0.8333333333333334,0.4189189189189189
He is best known as the former manager of the Swedish national team.,model <speaker1>: he is best known as the former manager of the swedish national team.,0,0,0,0.3076923076923077,0.29411764705882354
Smaller rainbow trout and brook trout live in the river above Klamath Marsh.,model <speaker1>: smaller rainbow trout and brook trout live in the river above clamath marsh.,0,0,0,0.38461538461538464,0.27631578947368424
"Save you sister a piece, or she will be mad.","model <speaker1>: save your sister a piece, or she will be mad.",0,1,1,0.4,0.45454545454545453
Do you think your boyfriend is cheating on you?,model <speaker1>: do you think your boyfriend is cheating on you?,0,0,0,0.3333333333333333,0.40425531914893614
Hundreds of yelling people are swarming into the park like locusts!,model <speaker1>: hundreds of yelling people are swarming into the park like locusts.,1,0,0,0.36363636363636365,0.29850746268656714
An elderly middleeastern woman is about to smoke a pack of cigarettes.,model <speaker1>: an elderly middle eastern woman is about to smoke a pack of cigarettes.,0,0,0,0.4166666666666667,0.2857142857142857
"Yesterday, I asked my doctor for a new prescription.","model <speaker1>: yesterday, i asked my doctor for a new prescription.",0,0,0,0.4444444444444444,0.38461538461538464
You've got the brain of a pancake.,model <speaker1>: you've got the brain of a pancake.,1,1,1,0.42857142857142855,0.5588235294117647
"Darling, we've run out of avocados!","model <speaker1>: darling, we've run out of avocados.",0,0,0,0.6666666666666666,0.5714285714285714
Take your paws off me!,model <speaker1>: take your paws off me!,1,0,0,0.6,0.8636363636363636
His body leaves no waste products as his nanomachines recycle every bit of it.,"model <speaker1>: his body leaves no waste products, as his nanomachines recycle every bit of it.",0,0,0,0.2857142857142857,0.2564102564102564
Love is blind.,model <speaker1>: love is blind.,0,0,0,1.0,1.3571428571428572
Marta curry favored with her teacher to get better grades.,model <speaker1>: martha curry favored with her teacher to get better grades.,0,0,0,0.3,0.3448275862068966
How much will it cost.,model <speaker1>: how much will it cost?,0,0,0,0.8,0.9090909090909091
"I sucked at it, but it was much more fun than most normal chess games.","model <speaker1>: i sucked at it, but it was much more fun than most normal chess games.",0,1,1,0.2,0.2714285714285714
Those used in surgical suites are still commonly made of metal.,model <speaker1>: those used in surgical suites are still commonly made of metal.,0,0,0,0.2727272727272727,0.30158730158730157
The police service is housed in one central station located on River Street.,model <speaker1>: the police service is housed in one central station located on river street.,0,0,0,0.38461538461538464,0.27631578947368424
"Certain chemicals and solvents are no longer allowed to be dumped, as well.",model <speaker1>: certain chemicals and solvents are no longer allowed to be dumped as well.,0,0,0,0.3076923076923077,0.26666666666666666
"It was released from their album ""Success"".","model <speaker1>: it was released from their album ""success"".",0,0,0,0.5714285714285714,0.46511627906976744
Is it actually unusual for a planet that its axis is tilted?,model <speaker1>: is it actually unusual for a planet that its axis is tilted?,0,0,0,0.25,0.31666666666666665
Now we'll let her rip.,model <speaker1>: now we'll let her rip.,0,0,0,0.6,0.8636363636363636
I need some coffee.,model <speaker1>: i need some coffee.,0,0,0,0.75,1.0
Every cock crows loud on his own dunghill.,model <speaker1>: every cock crows loud on his own dunghill.,0,1,1,0.375,0.4523809523809524
Who wants to see liver pills?,model <speaker1>: who wants to see liverpool?,0,0,0,0.8333333333333334,0.7931034482758621
Human capital is the population's education and skills.,model <speaker1>: human capital is the population's education and skills.,0,0,0,0.375,0.34545454545454546
The boy observed in silence the progress of the animals and people across the desert.,model <speaker1>: the boy observed in silence the progress of the animals and people across the desert.,0,0,0,0.2,0.2235294117647059
He had seen the shooting star and was persuaded that a meteorite lay somewhere nearby.,"model <speaker1>: he had seen the shooting star, and was persuaded that a meteorite lay somewhere nearby.",0,0,0,0.26666666666666666,0.23255813953488372
"It was named after Genoa, New York.","model <speaker1>: it was named after geneva, new york.",0,0,0,0.8571428571428571,0.6857142857142857
Hundreds of yelling people are swarming into the park like locusts!,model <speaker1>: hundreds of yelling people are swarming into the park like locusts.,1,0,0,0.36363636363636365,0.29850746268656714
You are a silly young geezer.,model <speaker1>: you are a silly young gaffer.,1,1,1,0.6666666666666666,0.7586206896551724
We'd better exchange keys.,model <speaker1>: we'd better exchange keys.,0,0,0,0.75,0.7307692307692307
I think you're crazy.,model <speaker1>: i think you're crazy.,1,1,1,0.75,0.9047619047619048
Where did the clouds come from?,model <speaker1>: where did the clouds come from?,0,0,0,0.5,0.6129032258064516
"Hey look, a flying pig!","model <speaker1>: hey, look, a flying pig!",0,1,1,0.6,0.8695652173913043
It implemented one of the earliest-known systems for persistent objects.,model <speaker1>: it implemented one of the earliest known systems for persistent objects.,0,0,0,0.5,0.2777777777777778
And he vanished around the corner of the plaza.,model <speaker1>: and he vanished around the corner of the plaza.,0,0,0,0.3333333333333333,0.40425531914893614
He became notorious for his involvement in a match-fixing scandal.,model <speaker1>: he became notorious for his involvement in a match-fixing scandal.,0,0,0,0.3,0.2878787878787879
"""I noticed that,"" the boy answered.","model <speaker1>: ""i noticed that,"" the boy answered.",0,0,0,0.5,0.5428571428571428
What good is money to you if you're going to die?,model <speaker1>: what good is money to you if you're going to die?,0,1,1,0.2727272727272727,0.3877551020408163
"A footballer is someone who plays Association Football, or soccer",model <speaker1>: a footballer is someone who plays association football or soccer.,0,0,0,0.6,0.35384615384615387
He is a raging alcoholic.,model <speaker1>: he is a raging alcoholic.,1,1,1,0.6,0.76
"He portrayed in the same year Ted in the comedy horror film ""Bloodsucking Bastards"".","model <speaker1>: he portrayed in the same year ted in the comedy-horror film ""blood sucking bastards"".",0,0,0,0.6428571428571429,0.2857142857142857
The fool flew all the way up here in a blizzard.,model <speaker1>: the fool flew all the way up here in a blizzard.,1,0,0,0.2727272727272727,0.3958333333333333
Paul felt rather guilty.,model <speaker1>: paul felt rather guilty.,0,0,0,0.75,0.7916666666666666
About three hundred thousand.,model <speaker1>: about three hundred thousand.,0,0,0,0.75,0.6551724137931034
Let's soak her from here!,model <speaker1>: let's soak her from here.,0,0,0,0.8,0.8
The streamer of gas came out towards us.,model <speaker1>: the streamer of gas came out towards us.,0,0,0,0.375,0.475
Are you going to live with your mother?,model <speaker1>: are you going to live with your mother?,0,0,0,0.375,0.48717948717948717
Don't hurt my finger again.,model <speaker1>: don't hurt my finger again.,0,0,0,0.6,0.7037037037037037
What idiot wrote this total drivel?,model <speaker1>: what idiot wrote this total drivel?,1,1,1,0.5,0.5428571428571428
The thing itself was almost entirely buried in sand.,model <speaker1>: the thing itself was almost entirely buried in sand.,0,0,0,0.3333333333333333,0.36538461538461536
"""Who are you?"" he heard a voice ask him in Spanish.",model <speaker1>: “who are you?” he heard the voice ask him in spanish.,0,0,0,0.5454545454545454,0.49019607843137253
"Like all cockatoos, the white cockatoo nests in hollows of large trees.","model <speaker1>: like all cockatoos, the white cockatoo nests in the hollows of large trees.",0,0,0,0.3333333333333333,0.323943661971831
"After lurking for a minute, the crocodile quickly sprang toward the young hippopotamus and ate it.","model <speaker1>: after lurking for a minute, the crocodile quickly sprang towards the young hippopotamus and ate it.",0,0,0,0.25,0.20408163265306123
You are so rude!,model <speaker1>: you are so rude.,1,0,0,1.0,1.25
The everlasting Jew the wandering Jew.,"model <speaker1>: the everlasting jill, the wanderer jill.",0,0,0,1.0,0.8157894736842105
Maybe because that wasn't really his dream.,model <speaker1>: maybe because that wasn't really his dream.,0,0,0,0.42857142857142855,0.4418604651162791
"It is not, as some people have claimed, of Norse origin.","model <speaker1>: it is not, as some people have claimed, of norse origin.",0,0,0,0.36363636363636365,0.35714285714285715
"Penny wise, pound foolish.","model <speaker1>: pennywise, pound foolish.",1,0,0,0.75,0.7692307692307693
"If you are stupid enough to do that, I can't guarantee your safety.","model <speaker1>: if you're stupid enough to do that, i can't guarantee your safety.",1,1,1,0.38461538461538464,0.3283582089552239
But in his heart he knew that it did matter.,model <speaker1>: but in his heart he knew that it did matter.,0,0,0,0.3,0.4318181818181818
Is he a drunkard or what?,model <speaker1>: is he a drunkard or what?,1,0,0,0.5,0.76
A man is steering his ship out at sea.,model <speaker1>: a man is steering a ship out at sea.,0,0,0,0.4444444444444444,0.5789473684210527
Your behavior is embarrassing; go learn the art of social intercourse!,model <speaker1>: your behavior is embarrassing. go and learn the art of social intercourse.,1,0,0,0.5454545454545454,0.35714285714285715
He's obsessed with sex and death.,model <speaker1>: he's obsessed with sex and death.,0,1,1,0.5,0.5757575757575758
Why can't I skip this damn intro?,model <speaker1>: why can't i skip this damn intro?,1,1,1,0.5714285714285714,0.6060606060606061
He's nuts about you.,model <speaker1>: he's nuts about you.,0,0,0,0.75,0.95
The toad spit a caustic slime at the bees.,model <speaker1>: the toad spits caustic slime at the bees.,0,0,0,0.5555555555555556,0.5
"Berendt grew up in Syracuse, New York, where both of his parents were writers.","model <speaker1>: parent grew up in syracuse, new york, where both of his parents were writers.",0,0,0,0.42857142857142855,0.2948717948717949
"""You're the one who may die,"" the alchemist said.","model <speaker1>: ""you are the one who may die,"" the alchemist said.",0,1,1,0.4444444444444444,0.42857142857142855
"And maybe it wasn't that they were teaching me, but that I was learning from them.","model <speaker1>: and maybe it wasn't that they were teaching me, but that i was learning from them.",0,0,0,0.25,0.24390243902439024
"The boy reached the small, abandoned church just as night was falling.","model <speaker1>: the boy reached a small, abandoned church just as night was falling.",0,0,0,0.3333333333333333,0.3142857142857143
Dedicated experienced users offered free support.,model <speaker1>: dedicated experienced users offered free support.,0,0,0,0.5,0.3877551020408163
Hundreds of dead and dying.,model <speaker1>: hundreds dead and dying.,0,0,0,0.6,0.8148148148148148
They are lions led by donkeys.,model <speaker1>: they are lions led by donkeys.,0,1,1,0.5,0.6333333333333333
You're worth more dead than alive.,model <speaker1>: you're worth more dead than alive.,1,1,1,0.5,0.5588235294117647
Listen to the solo of the e-guitar!,model <speaker1>: listen to the solo of the e-guitar.,0,0,0,0.5714285714285714,0.5714285714285714
Just you and I.,model <speaker1>: just you and i.,0,0,0,1.0,1.3333333333333333
Where are they now?,model <speaker1>: where are they now?,0,0,0,0.75,1.0
"Yes, but why is there straw anyway?","model <speaker1>: yes, but why is there straw anyway?",0,0,0,0.42857142857142855,0.5428571428571428
"One afternoon, one of his servants fell ill, and it appeared that he would die.",model <speaker1>: one afternoon one of his servants fell ill and it appeared that he would die.,0,0,0,0.3333333333333333,0.26582278481012656
He'll drive you batty!,"model <speaker1>: he'll drive you, betty.",0,0,0,1.25,1.0
He will die content.,model <speaker1>: he will die content.,0,1,1,0.75,0.95
It is used to describe poor rural whites similar to white trash.,model <speaker1>: it is used to describe poor rural whites similar to white trash.,0,1,1,0.25,0.296875
I often wish you weren't such a stinker.,model <speaker1>: i often wish you weren't such a stinkin' ...,1,1,1,0.625,0.625
"Other programs featured artist profiles, concerts, dance programming, and club lifestyle programs.","model <speaker1>: other programs featured artist profiles, concerts, dance programming, and club lifestyle programs.",0,0,0,0.25,0.19387755102040816
Two major battles were fought here.,model <speaker1>: two major battles were fought here.,0,0,0,0.5,0.5428571428571428
Part of the run was issued in a hardcover binding at a higher price.,model <speaker1>: part of the run was issued in a hardcover binding at a higher price.,0,0,0,0.21428571428571427,0.27941176470588236
Maybe he really is a fool.,model <speaker1>: maybe he really is a fool.,1,1,1,0.5,0.7307692307692307
Rivers was never again elected to public office.,model <speaker1>: rivers was never again elected to public office.,0,0,0,0.375,0.3958333333333333
"What do you expect from a pig, but a grunt?",model <speaker1>: what do you expect from a pig but a grunt?,0,1,1,0.4,0.46511627906976744
Phenanthrene can also be obtained photochemically from certain diarylethenes.,model <speaker1>: phenanthridine can also be obtained photochemically from certain dihydroanthracenes.,0,0,0,0.4444444444444444,0.4025974025974026
You'll find out how tough I am.,model <speaker1>: you'll find out how tough i am.,0,0,0,0.5714285714285714,0.6451612903225806
Those gangsters get what they deserve.,model <speaker1>: those gangsters get what they deserve.,0,0,0,0.5,0.5
Those people are kick-ass samba dancers!,model <speaker1>: those people are kick-ass samba dancers.,0,1,1,0.6666666666666666,0.5
All was in vain.,model <speaker1>: all was in vain.,0,0,0,0.75,1.1875
They excrete the salty waste out their nose.,model <speaker1>: they excrete the salty waste out their nose.,0,1,1,0.375,0.4318181818181818
"""What a load of trash"", Sarah opined.","model <speaker1>: ""what a load of trash!"" sara opined.",1,1,1,0.7142857142857143,0.6216216216216216
He played with the Cleveland Cavaliers in four games.,model <speaker1>: he played with the cleveland cavaliers in four games.,0,0,0,0.5555555555555556,0.39622641509433965
Your behavior is embarrassing; go learn the art of social intercourse!,"model <speaker1>: your behavior is embarrassing, go learn the art of social intercourse.",1,0,0,0.45454545454545453,0.3
I'm going to tell your mother on you.,model <speaker1>: i'm going to tell your mother on you.,0,0,0,0.375,0.5135135135135135
The vast space stretched into the far distance.,model <speaker1>: the vast space stretched into the far distance.,0,0,0,0.375,0.40425531914893614
People have misunderstood me for some reason.,model <speaker1>: people have misunderstood me for some reason.,0,0,0,0.42857142857142855,0.4222222222222222
He had seen the shooting star and was persuaded that a meteorite lay somewhere nearby.,model <speaker1>: he had seen the shooting star and was persuaded that a meteorite lay somewhere nearby.,0,0,0,0.2,0.22093023255813954
"Yet, in reality, you are worse a scourge than the Black Death.","model <speaker1>: yet in reality, you are worth a scourge than a black death.",1,1,1,0.5833333333333334,0.43548387096774194
A short sonata,model <speaker1>: a short sonata.,0,0,0,1.3333333333333333,1.4285714285714286
He carved a head from the round block of marble.,model <speaker1>: he carved a head from the round block of marble.,0,0,0,0.3,0.3958333333333333
I thought that her new novel was absolutely hopeless. Complete rubbish,"model <speaker1>: i thought that her new novel was absolutely hopeless, complete rubbish.",1,1,1,0.5454545454545454,0.3142857142857143
Settlement began in the first quarter of the eighteenth century.,model <speaker1>: settlements began in the first quarter of the eighteenth century.,0,0,0,0.3,0.3125
Don't be so silly!,model <speaker1>: don't be so silly.,1,1,1,1.0,1.1111111111111112
"Bobbi chose to name him ""Chi-Chi"".",model <speaker1>: bobby chose to name him chi chi.,0,0,0,0.8333333333333334,0.7352941176470589
Why don't you shut up!,model <speaker1>: why don't you shut up?,1,1,1,0.8,0.9090909090909091
What a load of rubbish on the telly today.,model <speaker1>: what a load of rubbish on the telly today!,1,1,1,0.4444444444444444,0.47619047619047616
They were assessed completely by external examinations.,model <speaker1>: they were assessed completely by external examinations.,0,0,0,0.42857142857142855,0.34545454545454546
Is he a drunkard or what?,model <speaker1>: is he a drunkard or what?,1,0,0,0.5,0.76
He'll drive you batty!,model <speaker1>: he'll drive you batty.,0,0,0,1.0,0.9090909090909091
What idiot wrote this total drivel?,model <speaker1>: what idiot wrote this total drivel?,1,1,1,0.5,0.5428571428571428
Laugh and the world laughs with you. Cry and you cry alone.,"model <speaker1>: laugh and the world laughs with you, cry and you cry alone.",0,0,0,0.4166666666666667,0.3559322033898305
The low forehead is also seen as a sign of stupidity.,model <speaker1>: the low forehead is also seen as a sign of stupidity.,1,0,0,0.2727272727272727,0.3584905660377358
Please clear the gangway or we won't be able to get out,"model <speaker1>: please clear the gangway, or we won't be able to get out.",0,0,0,0.4166666666666667,0.38181818181818183
This biscuit is yummy.,model <speaker1>: this biscuit is yummy.,0,0,0,0.75,0.8636363636363636
With that new haircut you look ridiculous.,"model <speaker1>: with that new haircut, you look ridiculous.",1,1,1,0.5714285714285714,0.47619047619047616
He slipped around the corner for a fag.,model <speaker1>: he slipped around the corner for a fag.,0,0,0,0.375,0.48717948717948717
The commune is mostly urban with some farmland in the north-east and north-west.,"model <speaker1>: the commune is mostly urban, with some farmland in the northeast and northwest.",0,0,0,0.46153846153846156,0.275
I'll kill both of them!,model <speaker1>: i'll kill both of them.,1,1,1,0.8,0.8695652173913043
You're worth more dead than alive.,model <speaker1>: you're worth more dead than alive.,1,1,1,0.5,0.5588235294117647
The southeast corner of the township is in Mullett Lake.,model <speaker1>: the southeast corner of the township is in mulet lake.,0,0,0,0.5,0.4107142857142857
The only shadow was that of the few scattered pine trees.,model <speaker1>: the only shadow was that of the few scattered pine trees.,0,0,0,0.2727272727272727,0.3333333333333333
"""Can I help you?"" asked the man behind the window.",model <speaker1>: “can i help you?” asked the man behind the window.,0,0,0,0.5,0.44
He remembered something his grandfather had once told him: that butterflies were a good omen.,"model <speaker1>: he remembered something his grandfather had once told him, that the butterflies were a good omen.",0,0,0,0.3333333333333333,0.25806451612903225
"""No,"" he heard a voice on the wind say.","model <speaker1>: ""no,"" he heard a voice on the wind say.",0,0,0,0.3333333333333333,0.48717948717948717
It was Linda Keller!,model <speaker1>: it was linda keller.,0,0,0,1.25,1.1
"Informally, this state was known simply as Germany.","model <speaker1>: informally, this state was known simply as germany.",0,0,0,0.5,0.39215686274509803
The model can be initialized with sparse coding.,model <speaker1>: the model can be initialized with sparse coding.,0,0,0,0.375,0.3958333333333333
"Yet, in reality, you are worse a scourge than the Black Death.",model <speaker1>: yet in reality you are worse scourged than the black death.,1,1,1,0.6666666666666666,0.41935483870967744
You've got the brain of a pancake.,model <speaker1>: you've got the brain of a pancake.,1,1,1,0.42857142857142855,0.5588235294117647
"""Watch out for his venom,"" the boy said.","model <speaker1>: watch out for his venom, the boy said.",0,0,0,0.5,0.5
The hinge on the door creaked with old age.,model <speaker1>: the hinge on the door creaked with old age.,0,0,0,0.3333333333333333,0.4418604651162791
The place is so full of cockroaches.,model <speaker1>: the place is so full of cockroaches.,0,1,1,0.42857142857142855,0.5277777777777778
The peripheral also has other buttons in order to navigate the game's menus.,model <speaker1>: the peripheral also has other buttons in order to navigate the game's menu.,0,0,0,0.3076923076923077,0.2631578947368421
My husband revealed he was homosexual.,model <speaker1>: my husband revealed he was homosexual.,0,0,0,0.5,0.5
What a load of rubbish on the telly today.,model <speaker1>: what a load of rubbish on the telly today!,1,1,1,0.4444444444444444,0.47619047619047616
You are so rude!,model <speaker1>: you are so rude!,1,1,1,0.75,1.1875
"Skip prepares his escape through the secret opening, but Graham shows up, suspicious.","model <speaker1>: skip prepares his escape through the secret opening, but graham shows up, suspicious.",0,0,0,0.3076923076923077,0.23529411764705882
I resolved to kill her.,model <speaker1>: i resolved to kill her.,1,1,1,0.6,0.8260869565217391
"Hey look, a flying pig!","model <speaker1>: hey, look, a flying pig!",0,1,1,0.6,0.8695652173913043
Then he has a heart attack and dies.,model <speaker1>: then he has a heart attack and dies.,0,1,1,0.375,0.5277777777777778
Did you see it?,model <speaker1>: did you see it?,0,0,0,0.75,1.2666666666666666
The guitar broke and she couldn't play anymore.,model <speaker1>: the guitar broke and she couldn't play anymore.,0,0,0,0.375,0.40425531914893614
Why don't you shut up!,model <speaker1>: why don't you shut up?,1,1,1,0.8,0.9090909090909091
Your behavior is embarrassing; go learn the art of social intercourse!,model <speaker1>: your behavior is embarrassing. go learn the art of social intercourse.,1,0,0,0.45454545454545453,0.3
Never look a gift horse in the mouth.,model <speaker1>: never look a gift horse in the mouth.,0,0,0,0.375,0.5135135135135135
They gave the community its name.,model <speaker1>: they gave the community its name.,0,0,0,0.5,0.5757575757575758
"The grim reaper is waiting for you, reckless driver!","model <speaker1>: the grim reaper is waiting for you, reckless driver.",1,0,0,0.4444444444444444,0.38461538461538464
What idiot wrote this total drivel?,model <speaker1>: what idiot wrote this total drivel?,1,1,1,0.5,0.5428571428571428
"Then suddenly, they kneel and die.","model <speaker1>: then, suddenly, they kneel and die.",0,1,1,0.5,0.5882352941176471
"Give yourself a pat on the back, you deserve it.","model <speaker1>: give yourself a pat on the back, you deserve it.",0,0,0,0.3,0.3958333333333333
I'll bet it's a summons.,model <speaker1>: i'll bet it's a summons.,0,0,0,0.6,0.7916666666666666
"They were people of the desert, and clamored to hear his stories about the great cities.","model <speaker1>: they were people of the desert, and clamored to hear his stories about the great cities.",0,0,0,0.1875,0.2159090909090909
It's best to use washing-up liquid if you're going to wash the dishes,model <speaker1>: it's best to use washing up liquid if you're going to wash the dishes.,0,0,0,0.46153846153846156,0.30434782608695654
"""I'm not going very far,"" the alchemist answered, looking straight into the eyes of the horsemen.","model <speaker1>: ""i'm not going very far,"" the alchemist answered, looking straight into the eyes of the horseman.",0,0,0,0.25,0.20618556701030927
Max Tian did the same thing and established the Cebu Ki Society.,model <speaker1>: max tiedemann did the same thing and established the seiboo-ki society.,0,0,0,0.5833333333333334,0.5
"What do you expect from a pig, but a grunt?",model <speaker1>: what do you expect from a pig but a grunt?,0,1,1,0.4,0.46511627906976744
"Penny wise, pound foolish.",model <speaker1>: penny-wise pound-foolish.,1,0,0,1.0,0.8461538461538461
"Those women are all card sharks, don't be fooled.","model <speaker1>: those women are all card sharks, don't be fooled.",1,0,0,0.3333333333333333,0.3877551020408163
The Warrens subsequently claimed that Johnson was also possessed.,model <speaker1>: the warrens subsequently claimed that johnson was also possessed.,0,0,0,0.5555555555555556,0.3230769230769231
Tortilla chips are tasty.,model <speaker1>: turtle shells are tastier.,0,0,0,1.25,1.08
The episodes theoretically would feature Bonkers with Wright as his partner.,model <speaker1>: the episodes theoretically would feature bongo with wright as his partner.,0,0,0,0.45454545454545453,0.32894736842105265
You're worth more dead than alive.,model <speaker1>: you're worth more dead than alive.,1,1,1,0.5,0.5588235294117647
Cutt was the head of the seven-member royal provincial council.,model <speaker1>: cutt was the head of the seven-member royal provincial council.,0,0,0,0.3,0.30158730158730157
I had thought so more than once lately.,model <speaker1>: i had thought so more than once lately.,0,0,0,0.375,0.48717948717948717
Young children can build sturdy and elaborate constructions.,model <speaker1>: young children can build sturdy and elaborate constructions.,0,0,0,0.375,0.31666666666666665
He also regulated how much food and wine they could consume.,model <speaker1>: he also regulated how much food and wine they could consume.,0,0,0,0.2727272727272727,0.31666666666666665
"The lead had dried into the shape of the pan, but it was no longer lead.","model <speaker1>: the lead had dried into the shape of the pan, but it was no longer lead.",0,0,0,0.1875,0.2638888888888889
But in the end Gardner's Bond doesn't really measure up to Fleming's.,"model <speaker1>: but in the end, gardiner's bond doesn't really measure up to fleming's.",0,0,0,0.5833333333333334,0.34782608695652173
But you know that I'm not going to go to Mecca.,model <speaker1>: but you know that i'm not going to go to mecca.,0,0,0,0.45454545454545453,0.44680851063829785
Your behavior is embarrassing; go learn the art of social intercourse!,"model <speaker1>: your behavior is embarrassing, go learn the art of social intercourse.",1,0,0,0.45454545454545453,0.3
And the alchemist understood that the boy's heart had returned to the Soul of the World.,model <speaker1>: and the alchemist understood that the boy's heart had returned to the soul of the world.,0,0,0,0.3125,0.23863636363636365
"Is it possible, if you would be so kind, to lend me your brolly for today?","model <speaker1>: ""is it possible you could be so kind to lend me a trolley for today?""",0,0,0,0.625,0.44594594594594594
You can choose the colour Navy or Azure for the baby's bedroom.,model <speaker1>: you can choose the color navy or asher for the baby's bedroom.,0,0,0,0.5,0.4126984126984127
He went to the vending machine and bought a coffee.,model <speaker1>: he went to the vending machine and bought a coffee.,0,0,0,0.3,0.37254901960784315
Many officials starved to death.,model <speaker1>: many officials starved to death.,0,0,0,0.6,0.59375
"Never advertise razors by shaving a monkey, it's cruel and results in lawsuits.",model <speaker1>: never advertise razors by shaving a monkey; it's cruel and results in lawsuits.,0,0,0,0.3076923076923077,0.25316455696202533
More books showed in an inner room.,model <speaker1>: more books showed in an inner room.,0,0,0,0.42857142857142855,0.5428571428571428
"As president, he re-established constitutional rule and undertook vast projects for national improvement.","model <speaker1>: as president, he re-established constitutional rule and undertook vast projects for national improvement.",0,0,0,0.23076923076923078,0.18095238095238095
Keep your mouth shut and your eyes open.,model <speaker1>: keep your mouth shut and your eyes open.,0,1,1,0.375,0.475
"I like the avenger of the new episode, he really is a badass.","model <speaker1>: i like the avenger of the new episode, he really is a badass.",0,0,0,0.23076923076923078,0.3114754098360656
McGauran documented his experience in a diary later published.,model <speaker1>: mcgoran documented his experience in a diary later published.,0,0,0,0.3333333333333333,0.3387096774193548
My calendar was full that month.,model <speaker1>: my calendar was full that month.,0,0,0,0.5,0.59375
Oh my fur and whiskers!,"model <speaker1>: (oh), my fur and whiskers!",0,0,0,0.6,0.9565217391304348
Children and fools speak truth.,model <speaker1>: children and fools speak truth.,0,0,0,0.6,0.6129032258064516
I've always looked on Bessie as my own sister.,model <speaker1>: i've always looked up bessie as my older sister.,0,0,0,0.6666666666666666,0.5652173913043478
"Its social and population development stopped, and its economic development weakened.",model <speaker1>: its social and population development stopped and its economic development weakened.,0,0,0,0.36363636363636365,0.23529411764705882
