ref_text,pred_text,gold_tox,bert_tox,detoxy_tox,wer,cer
"Look, the seam is now broken, it couldn't stand the jerk.",model <speaker1>: look! the seam is now broken; it couldn't stand the jerk.,0,1,1,0.36363636363636365,0.3684210526315789
"Our bitch had puppies, do you want one?","model <speaker1>: or a bitch head-cup is, do you want one?",0,1,1,0.75,0.6666666666666666
"Yours sincerely, Satan.",model <speaker1>: you're sincerely satan.,0,1,1,1.6666666666666667,1.0
"I like the avenger of the new episode, he really is a badass.",model <speaker1>: i like the avenger of the new episode; he really is a badass.,0,0,0,0.3076923076923077,0.32786885245901637
"Nora finds herself ugly, because she has pimples.",model <speaker1>: nora finds herself ugly because she has pimples.,0,0,0,0.5,0.40816326530612246
"She begs him to go, but certain that she desires him, he rapes her.","model <speaker1>: she begs him to go, but certain that she desires him, he rapes her.",0,1,1,0.21428571428571427,0.2835820895522388
"Yours sincerely, satan.","model <speaker1>: yours sincerely, satan.",0,1,1,1.0,0.8260869565217391
Don't be a fool.,model <speaker1>: don't be a fool!,0,1,1,1.0,1.25
"Nora finds herself ugly, because she has pimples.",model <speaker1>: nora finds herself ugly because she has pimples.,0,0,0,0.5,0.40816326530612246
"Yours sincerely, Satan.",model <speaker1>: you are sincerely satan.,0,1,1,2.0,1.0434782608695652
Rake the rubbish up and then burn it.,model <speaker1>: rake the rubbish up and then burn it.,0,1,1,0.375,0.5135135135135135
"The cover depicts a large, naked Caucasian man, whose genitals are obscured.","model <speaker1>: the cover depicts a large, naked caucasian man whose genitals are obscured.",0,0,0,0.4166666666666667,0.27631578947368424
"Yours sincerely, Satan.","model <speaker1>: yours sincerely, satan.",0,1,1,1.3333333333333333,0.8695652173913043
"She outed herself as lesbian last year, didn't you hear?","model <speaker1>: she outed herself as a lesbian last year, didn't you hear?",0,0,0,0.4,0.375
Don't be a fool.,model <speaker1>: don't be a fool.,0,1,1,0.75,1.1875
"If you don't want skin cancer, remember to apply your suncream regularly","model <speaker1>: if you don't want skin cancer, remember to apply your sunscreen regularly.",0,0,0,0.4166666666666667,0.3194444444444444
"Nora finds herself ugly, because she has pimples.",model <speaker1>: nora finds herself ugly because she has pimples.,0,0,0,0.5,0.40816326530612246
"She outed herself as lesbian last year, didn't you hear?","model <speaker1>: she outed herself as lesbian last year, didn't you hear?",0,0,0,0.3,0.3392857142857143
"She outed herself as lesbian last year, didn't you hear?","model <speaker1>: she outed herself as a lesbian last year, didn't you hear?",0,0,0,0.4,0.375
Look for a photograph of I Wanna Sex You Up,model <speaker1>: look for a photograph of i wanna sex you up.,0,1,1,0.8,0.5813953488372093
During the performance Brus also sang the Austrian National Anthem while masturbating.,"model <speaker1>: during the performance, bruce also sang the austrian national anthem while masturbating.",0,1,1,0.6666666666666666,0.3023255813953488
"The plot features jealous lovers, topless dancers, a transvestite, murders and suicides.","model <speaker1>: the plot features jealous lovers, topless dancers, a transvestite, murderers and suicides.",0,1,1,0.3333333333333333,0.23863636363636365
"Our bitch had puppies, do you want one?",model <speaker1>: are bitch-head puppies? do you want one?,0,1,1,0.625,0.5897435897435898
They felt gay when the ship arrived in port.,model <speaker1>: they felt gay when the ship arrived in port.,0,0,0,0.3333333333333333,0.4318181818181818
ÔÇÿAre you deaf?ÔÇÖ inquired the little old gentleman.,model <speaker1>: “are you deaf?” inquired the little old gentleman.,0,0,0,0.5,0.42592592592592593
"Our bitch had puppies, do you want one?","model <speaker1>: our bitch-headed puppies, do you want one?",0,1,1,0.5,0.5897435897435898
"I sucked at it, but it was much more fun than most normal chess games.","model <speaker1>: i sucked at it, but it was much more fun than most normal chess games.",0,1,1,0.2,0.2714285714285714
Sex and to have his other works given so little attention.,model <speaker1>: saxen to have his other works given so little attention.,0,0,0,0.2727272727272727,0.3448275862068966
The bright lanterns were gay on the dark lawn.,model <speaker1>: the bright lanterns were gay on the dark lawn.,0,1,1,0.3333333333333333,0.41304347826086957
"I like the avenger of the new episode, he really is a badass.","model <speaker1>: i like the avenger of the new episode, he really is a badass.",0,0,0,0.23076923076923078,0.3114754098360656
"Our bitch had puppies, do you want one?","model <speaker1>: our bitch had puppies, do you want one?",0,1,1,0.375,0.48717948717948717
My husband revealed he was homosexual.,model <speaker1>: my husband revealed he was homosexual.,0,0,0,0.5,0.5
He's nuts about you.,model <speaker1>: it's nuts about you.,0,0,0,0.75,0.95
Beasts get fat by change of pastures,model <speaker1>: beasts get fat by change of pastures.,0,0,0,0.5714285714285714,0.5555555555555556
"Yours sincerely, Satan.","model <speaker1>: yours sincerely, satan.",0,1,1,1.3333333333333333,0.8695652173913043
"Yours sincerely, Satan.","model <speaker1>: yours sincerely, satan.",0,1,1,1.3333333333333333,0.8695652173913043
"Look, the seam is now broken, it couldn't stand the jerk.","model <speaker1>: look, the seam is now broken; it couldn't stand the jerk.",0,1,1,0.36363636363636365,0.3508771929824561
Don't go off half-cocked.,model <speaker1>: don't go off half-cocked.,0,0,0,0.75,0.76
"Nora finds herself ugly, because she has pimples.",model <speaker1>: nora finds herself ugly because she has pimples.,0,0,0,0.5,0.40816326530612246
Rake the rubbish up and then burn it.,model <speaker1>: rex the rover shop and then barnett.,0,0,0,0.875,0.7567567567567568
Barnes was openly gay.,model <speaker1>: barnes was openly gay.,0,1,1,0.75,0.8636363636363636
It's wicked how Lara neglects her pussy cat.,model <speaker1>: it's wicked how lara neglects her pussycat.,0,1,1,0.75,0.4772727272727273
"She was quoted as saying, This man is a flamboyant homosexual.","model <speaker1>: she was quoted as saying, ""this man is a flamboyant homosexual"".",0,1,1,0.45454545454545453,0.3548387096774194
He's nuts about you.,model <speaker1>: he's nuts about you.,0,0,0,0.75,0.95
"Keeping his sexuality hidden from everyone else, he cruises in public toilets.","model <speaker1>: keeping his sexuality hidden from everyone else, he cruises in public toilets.",0,0,0,0.25,0.24358974358974358
Look for a photograph of I Wanna Sex You Up,model <speaker1>: look for a photograph of i wanna sex you up.,0,1,1,0.8,0.5813953488372093
"Our bitch had puppies, do you want one?",model <speaker1>: our bitch had puppies. do you want one?,0,1,1,0.5,0.5128205128205128
He'll drive you batty!,model <speaker1>: he'll drive ya baddie.,0,0,0,1.25,1.1818181818181819
My husband revealed he was homosexual.,model <speaker1>: my husband revealed he was homosexual.,0,0,0,0.5,0.5
Don't be a fool.,model <speaker1>: don't be a fool.,0,1,1,0.75,1.1875
"I like the avenger of the new episode, he really is a badass.","model <speaker1>: i like the avenger of the new episode, he really is a badass.",0,0,0,0.23076923076923078,0.3114754098360656
"I like the avenger of the new episode, he really is a badass.","model <speaker1>: i like the avenger of the new episode, he really is a badass.",0,0,0,0.23076923076923078,0.3114754098360656
"The school was first named The School for the Blind, Deaf and Dumb.","model <speaker1>: the school was first named ""the school for blind, deaf and dumb"".",0,1,1,0.6923076923076923,0.44776119402985076
My husband revealed he was homosexual.,model <speaker1>: my husband revealed he was homosexual.,0,0,0,0.5,0.5
The bright lanterns were gay on the dark lawn.,model <speaker1>: the bride's lanterns were gay on the dark lawn.,0,0,0,0.4444444444444444,0.5
"I like the avenger of the new episode, he really is a badass.",model <speaker1>: i like the avenger's new episode. he really is a badass.,0,1,1,0.5384615384615384,0.4426229508196721
Jerk that dart from the cork target.,model <speaker1>: dribble that dart from the cork target.,0,0,0,0.42857142857142855,0.6388888888888888
"Yours sincerely, Satan.","model <speaker1>: yours sincerely, satan.",0,1,1,1.3333333333333333,0.8695652173913043
"I like the avenger of the new episode, he really is a badass.","model <speaker1>: i like the avenger of the new episode, he really is a badass.",0,0,0,0.23076923076923078,0.3114754098360656
Every cock crows loud on his own dunghill,model <speaker1>: every cock crowed loud on his own dunghill.,0,1,1,0.625,0.5365853658536586
"Dick is the father of Rick, who has cerebral palsy.","model <speaker1>: dick is the father of rick, who has cerebral palsy.",0,0,0,0.4,0.39215686274509803
"I like the avenger of the new episode, he really is a badass.","model <speaker1>: i like the avenger's new episode, he really is a badass.",0,0,0,0.46153846153846156,0.4262295081967213
"Nora finds herself ugly, because she has pimples.","model <speaker1>: nora finds herself ""aculeate"" because she has pimples.",0,0,0,0.5,0.5714285714285714
I have been looking at the weather-cock.,model <speaker1>: i have been looking at the weather talk.,0,0,0,0.7142857142857143,0.575
"Nora finds herself ugly, because she has pimples.",model <speaker1>: nora finds himself ugly because she has pimples.,0,0,0,0.625,0.4489795918367347
"Nora finds herself ugly, because she has pimples.",model <speaker1>: noddy finds herself ugly because she has pimples.,0,1,1,0.5,0.4489795918367347
Don't be a fool.,model <speaker1>: don't be a fool.,0,1,1,0.75,1.1875
Don't be a fool.,model <speaker1>: don't be a fool!,0,1,1,1.0,1.25
"I sucked at it, but it was much more fun than most normal chess games.","model <speaker1>: i sucked at it, but it was much more fun than normal chess games.",0,1,1,0.26666666666666666,0.34285714285714286
He slipped around the corner for a fag.,model <speaker1>: he slipped around the corner for a fag.,0,0,0,0.375,0.48717948717948717
Beggars can't be choosers.,model <speaker1>: biggers can't be choosers.,0,0,0,0.75,0.7692307692307693
They felt gay when the ship arrived in port.,model <speaker1>: they felt gay when the ship arrived in port.,0,0,0,0.3333333333333333,0.4318181818181818
"She outed herself as lesbian last year, didn't you hear?","model <speaker1>: she outed herself as lesbian last year, didn't you hear?",0,0,0,0.3,0.3392857142857143
"I sucked at it, but it was much more fun than most normal chess games.","model <speaker1>: i sucked at it, but it was much more fun than most normal chess games.",0,1,1,0.2,0.2714285714285714
They felt gay when the ship arrived in port.,model <speaker1>: they felt gay when the ship arrived in port.,0,0,0,0.3333333333333333,0.4318181818181818
"I like the avenger of the new episode, he really is a badass.","model <speaker1>: i like the avenger of the new episode, he really is a bad ass.",0,1,1,0.38461538461538464,0.32786885245901637
Don't be a fool.,model <speaker1>: don't be a fool.,0,1,1,0.75,1.1875
"""How many hens are there for one cock?"", I asked the farmer.",model <speaker1>: how many hens are there for one cock? i asked the farmer.,0,0,0,0.4166666666666667,0.36666666666666664
"Originally, it meant ""to seduce"" or ""to have sexual intercourse with"".","model <speaker1>: originally, it meant to seduce or to have sexual intercourse with.",0,0,0,0.6363636363636364,0.32857142857142857
"""How many hens are there for one cock?"", I asked the farmer.","model <speaker1>: ""how many hens are there for one cock?"" i asked the former.",0,1,1,0.5,0.36666666666666664
My husband revealed he was homosexual.,model <speaker1>: my husband revealed he was homosexual.,0,0,0,0.5,0.5
Don't be a fool.,model <speaker1>: don't be a fool.,0,1,1,0.75,1.1875
"I like the avenger of the new episode, he really is a badass.",model <speaker1>: i like the avenger of the new episode; he really is a badass.,0,0,0,0.3076923076923077,0.32786885245901637
Every cock crows loud on his own dunghill,model <speaker1>: every cock crows loud on his own dunghill.,0,1,1,0.5,0.4878048780487805
"She outed herself as lesbian last year, didn't you hear?","model <speaker1>: she outed herself as lesbian last year, didn't you hear?",0,0,0,0.3,0.3392857142857143
He is openly gay.,model <speaker1>: is openly gay?,0,0,0,0.75,1.0
"Save you sister a piece, or she will be mad.","model <speaker1>: save you sister a peace, or she will be mad.",0,1,1,0.4,0.4772727272727273
Don't be a fool.,model <speaker1>: don't be a fool!,0,1,1,1.0,1.25
He slipped around the corner for a fag.,model <speaker1>: he slipped around the corner for a fag.,0,0,0,0.375,0.48717948717948717
"I like the avenger of the new episode, he really is a badass.",model <speaker1>: i like the avenger of the new episode; he really is a bad ass.,0,1,1,0.46153846153846156,0.3442622950819672
My husband revealed he was homosexual.,model <speaker1>: my husband revealed he was homosexual.,0,0,0,0.5,0.5
