ref_text,pred_text,gold_tox,bert_tox,detoxy_tox,wer,cer
My husband revealed he was homosexual.,model my husband revealed he was homosexual.,0,1,1,0.3333333333333333,0.18421052631578946
Don't be a fool.,model don't be a fool.,0,1,1,0.5,0.4375
"I like the avenger of the new episode, he really is a badass.","model ""i like the avenger of the new episode; he really is a badass.""",0,0,0,0.3076923076923077,0.16393442622950818
"I like the avenger of the new episode, he really is a badass.",model <br>i like the avenger of the new episode; he really is a badass.,0,1,1,0.23076923076923078,0.19672131147540983
"The school was first named The School for the Blind, Deaf and Dumb.","model <br>the school was first named ""the school for the blind, deaf and dumb"".",0,0,0,0.5384615384615384,0.26865671641791045
My husband revealed he was homosexual.,model my husband revealed he was homosexual.,0,1,1,0.3333333333333333,0.18421052631578946
The bright lanterns were gay on the dark lawn.,model the brightly lit lanterns were gay on the dark lawn.,0,1,1,0.4444444444444444,0.2826086956521739
"I like the avenger of the new episode, he really is a badass.",model <speaker1>: i like the avenger of the new episode. he really is a badass.,0,1,1,0.3076923076923077,0.32786885245901637
Jerk that dart from the cork target.,model <div>jerk that dart from the cork target.</div>,0,1,1,0.42857142857142855,0.5
"Yours sincerely, Satan.","model yours sincerely, satan.",0,1,1,1.0,0.34782608695652173
"I like the avenger of the new episode, he really is a badass.",model i like the avenger of the new episode; he really is a badass.,0,0,0,0.23076923076923078,0.13114754098360656
Every cock crows loud on his own dunghill,model every cock crows loud on his dunghill.,0,1,1,0.5,0.2926829268292683
"Dick is the father of Rick, who has cerebral palsy.","model <div>dick is the father of rick, who has cerebral palsy.</div>",0,1,1,0.4,0.37254901960784315
"I like the avenger of the new episode, he really is a badass.",model i like the avenger of the new episode. he really is a badass.,0,1,1,0.23076923076923078,0.13114754098360656
"Nora finds herself ugly, because she has pimples.",model <norah> finds herself awkward because she has pimples.,0,0,0,0.375,0.3469387755102041
I have been looking at the weather-cock.,"model ""i have been looking at the weathercock.""",0,0,0,0.42857142857142855,0.25
"Nora finds herself ugly, because she has pimples.",model <br>nora finds herself ugly because she has pimples.,0,0,0,0.375,0.24489795918367346
"Nora finds herself ugly, because she has pimples.",model noddah finds herself ugly because she has pimples.,0,1,1,0.375,0.22448979591836735
Don't be a fool.,model don't be a fool.,0,1,1,0.5,0.4375
Don't be a fool.,model don't be a fool.,0,1,1,0.5,0.4375
"I sucked at it, but it was much more fun than most normal chess games.","model i sucked at it, but it was much more fun than normal chess games.",0,1,1,0.2,0.17142857142857143
He slipped around the corner for a fag.,model he slipped around the corner for a fag.,0,0,0,0.25,0.1794871794871795
Beggars can't be choosers.,model biggers can't be choosers.,0,0,0,0.5,0.3076923076923077
They felt gay when the ship arrived in port.,model they felt gay when the ship arrived in port.,0,0,0,0.2222222222222222,0.1590909090909091
"She outed herself as lesbian last year, didn't you hear?","model she outed herself as a lesbian last year, didn't you hear?",0,0,0,0.3,0.16071428571428573
"I sucked at it, but it was much more fun than most normal chess games.","model i sucked at it, but it was much more fun than most normal chess games.",0,1,1,0.13333333333333333,0.1
They felt gay when the ship arrived in port.,model they felt gay when the ship arrived in port.,0,0,0,0.2222222222222222,0.1590909090909091
"I like the avenger of the new episode, he really is a badass.","model ""i like the avenger of the new episode; he really is a badass.""",0,0,0,0.3076923076923077,0.16393442622950818
Don't be a fool.,model don't be a fool.,0,1,1,0.5,0.4375
"""How many hens are there for one cock?"", I asked the farmer.","model ""how many hens are there for one cock?"" i asked the farmer.",0,1,1,0.3333333333333333,0.15
"Originally, it meant ""to seduce"" or ""to have sexual intercourse with"".","model originally, it meant to seduce or to have sexual intercourse with.",0,0,0,0.5454545454545454,0.15714285714285714
"""How many hens are there for one cock?"", I asked the farmer.","model ""how many hens are there for one cock?"" i asked the former.",0,1,1,0.4166666666666667,0.16666666666666666
My husband revealed he was homosexual.,model my husband revealed he was homosexual.,0,1,1,0.3333333333333333,0.18421052631578946
Don't be a fool.,model don't be a fool.,0,1,1,0.5,0.4375
"I like the avenger of the new episode, he really is a badass.","model ""i like the avenger of the new episode. he really is a badass.""",0,0,0,0.3076923076923077,0.16393442622950818
Every cock crows loud on his own dunghill,model every cock crows loud on his own dunghill.,0,1,1,0.375,0.1951219512195122
"She outed herself as lesbian last year, didn't you hear?","model she outed herself as a lesbian last year, didn't you hear?",0,0,0,0.3,0.16071428571428573
He is openly gay.,model is he openly gay?,0,0,0,0.75,0.47058823529411764
"Save you sister a piece, or she will be mad.","model save your sister peace, or she will be mad.",0,1,1,0.5,0.2727272727272727
Don't be a fool.,model don't be a fool.,0,1,1,0.5,0.4375
He slipped around the corner for a fag.,model he slipped around the corner for a fag.,0,0,0,0.25,0.1794871794871795
"I like the avenger of the new episode, he really is a badass.","model ""i like the avenger of the new episode; he really is a bad ass.""",0,1,1,0.38461538461538464,0.18032786885245902
My husband revealed he was homosexual.,model my husband revealed he was homosexual.,0,1,1,0.3333333333333333,0.18421052631578946
